batch_id,methodology_id,report_id,company_id,company_name_zh,company_name_en,world500_rank,entity_id,entity_type,scope_en,scope_zh,emission_type_en,emission_type_zh,scope3_category_code,scope3_category_en,scope3_category_zh,activity_category_en,activity_category_zh,data_source_type_en,data_source_type_zh,assurance_stage_en,assurance_stage_zh,calculation_method_en,calculation_method_zh,boundary_type_en,boundary_type_zh,classification_stage_en,classification_stage_zh,estimate_basis_en,estimate_basis_zh,evidence_page,review_status,confidence_level
batch_05,batch_05__r215_munichregroup__20240__annualreport__p62__scope_3__0913,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 3,范围3,Other indirect emissions,其他间接排放,,,,Value-chain activities,价值链活动,,,Assurance,鉴证,,,,,Explicit mention,原文明确提及,"Combined management report 60 Combined non-financial statement Munich Re Group Annual Report 2024 information and are not part of the combined non- financial statement; they are not covered by the assurance engagement. Strategy Strategy, bu",,62,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p83__inventory__0914,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Derived data,推导数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"risks are checked annually by the process owners to ascertain whether they are up to date, and the controls are amended as necessary. Key controls and management measures to mitigate the material operational risks are analysed and assessed.",,83,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p98__inventory__0915,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Derived data,推导数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"Combined management report 96 Combined non-financial statement Munich Re Group Annual Report 2024 With regard to thermal coal, the targets are derived from the following key metrics as the basis for evaluating the development of GHG emissio",,98,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p102__scope_1__0916,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 1,范围1,Direct emissions,直接排放,,,,,,Secondary data,次级数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"Combined management report 100 Combined non-financial statement Munich Re Group Annual Report 2024 data, which is subsequently converted using emission factors. The absolute and relative GHG emission reductions achieved in the financial yea",,102,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p104__scope_1__0917,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 1,范围1,Direct emissions,直接排放,,,,,,Secondary data,次级数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"stments, we use the notional value in relation to the value of the company plus cash (enterprise value including cash, EVIC), if available. If the EVIC is not available, we calculate the financed emissions using the PCAF methodologies with ",,104,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p104__scope_1__0918,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 1,范围1,Direct emissions,直接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,Secondary data,次级数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"stments, we use the notional value in relation to the value of the company plus cash (enterprise value including cash, EVIC), if available. If the EVIC is not available, we calculate the financed emissions using the PCAF methodologies with ",,104,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p104__scope_1__0919,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 1,范围1,Direct emissions,直接排放,15,Category 15,类别15 投资,,,Secondary data,次级数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"stments, we use the notional value in relation to the value of the company plus cash (enterprise value including cash, EVIC), if available. If the EVIC is not available, we calculate the financed emissions using the PCAF methodologies with ",,104,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p104__scope_3__0920,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 3,范围3,Other indirect emissions,其他间接排放,,,,,,Secondary data,次级数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"stments, we use the notional value in relation to the value of the company plus cash (enterprise value including cash, EVIC), if available. If the EVIC is not available, we calculate the financed emissions using the PCAF methodologies with ",,104,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p104__scope_3__0921,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,Secondary data,次级数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"stments, we use the notional value in relation to the value of the company plus cash (enterprise value including cash, EVIC), if available. If the EVIC is not available, we calculate the financed emissions using the PCAF methodologies with ",,104,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p104__scope_3__0922,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,,,Secondary data,次级数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"stments, we use the notional value in relation to the value of the company plus cash (enterprise value including cash, EVIC), if available. If the EVIC is not available, we calculate the financed emissions using the PCAF methodologies with ",,104,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p105__inventory__0923,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Primary data,初级数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"Combined management report 103 Combined non-financial statement Munich Re Group Annual Report 2024 Primary data (reported emissions) is given priority over secondary data (estimates, sector averages) because it offers a greater degree of ac",,105,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p110__inventory__0924,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Primary data,初级数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"as the calculation basis for GHG emissions. Primarily consumption-based data was used for paper and water consumption and waste. For business travel, the Munich Re Group records the actual distances travelled and the means of transport used",,110,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p110__inventory__0925,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,6,Category 6,类别6 商务差旅,Business travel,商务差旅,Primary data,初级数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"as the calculation basis for GHG emissions. Primarily consumption-based data was used for paper and water consumption and waste. For business travel, the Munich Re Group records the actual distances travelled and the means of transport used",,110,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p110__inventory__0926,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,6,Category 6,类别6 商务差旅,,,Primary data,初级数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"as the calculation basis for GHG emissions. Primarily consumption-based data was used for paper and water consumption and waste. For business travel, the Munich Re Group records the actual distances travelled and the means of transport used",,110,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p111__scope_2__0927,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 2,范围2,Indirect energy emissions,能源间接排放,,,,,,Primary data,初级数据,Report disclosure,报告披露,Supplier-specific and industry-average factors,供应商特定数据与行业平均因子,,,Explicit mention,原文明确提及,"between renewable and non-renewable sources of electricity based on the approach for calculating market- based scope 2 GHG emissions uses a conservative approach. Emissions are calculated using the same hierarchy as the GHG Protocol, and we",,111,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p113__inventory__0928,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"GHG footprint per employee from our business activities by evaluating the annual GHG emissions resulting from our consumption of energy, business travel, paper, water and waste. Any consumption data that was not yet available at the time of",,113,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p113__inventory__0929,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,6,Category 6,类别6 商务差旅,Business travel,商务差旅,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"GHG footprint per employee from our business activities by evaluating the annual GHG emissions resulting from our consumption of energy, business travel, paper, water and waste. Any consumption data that was not yet available at the time of",,113,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p113__inventory__0930,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,6,Category 6,类别6 商务差旅,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"GHG footprint per employee from our business activities by evaluating the annual GHG emissions resulting from our consumption of energy, business travel, paper, water and waste. Any consumption data that was not yet available at the time of",,113,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p117__inventory__0931,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Derived data,推导数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"rights in the Group long term. In this regard, we strive to continuously improve the guideline and the related due diligence processes, and to expand our risk assessment. We have defined the following human rights as relevant for our busine",,117,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p117__inventory__0932,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,Value-chain activities,价值链活动,Derived data,推导数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"rights in the Group long term. In this regard, we strive to continuously improve the guideline and the related due diligence processes, and to expand our risk assessment. We have defined the following human rights as relevant for our busine",,117,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p133__inventory__0933,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Derived data,推导数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"uting service provider. The result shows the percentage of satisfied primary insurance customers in key core markets. Currently, the survey is conducted in Belgium, Germany, Estonia, Greece, India, Latvia, Lithuania, Austria, Poland and Spa",,133,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p174__inventory__0934,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Derived data,推导数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,rs of the Supervisory Board to undertake concerning their knowledge of topics that are important for providing advice and supervision to the Munich Re Board of Management. The Supervisory Board also addressed the qualification matrix for th,,174,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p212__inventory__0935,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"of impairment is performed at the level of the cash-generating unit. This relates in particular to goodwill impairment testing. Value in use, which serves as the basis for calculating the recoverable amount of the cash-generating units, is ",,212,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p213__inventory__0936,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,ng the factors that market participants would consider in their pricing. Provisions for post-employment benefits The measurement of provisions for post-employment benefits requires that assumptions be made as to future developments and is t,,213,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p224__inventory__0937,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"ntracts measured as at the transition date by applying the modified retrospective and fair value approaches came to −€566m. At the end of the financial year, these amounts stood at €1,393m (€1,436m). We have made changes to the methodology ",,224,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p224__inventory__0938,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,15,Category 15,类别15 投资,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"ntracts measured as at the transition date by applying the modified retrospective and fair value approaches came to −€566m. At the end of the financial year, these amounts stood at €1,393m (€1,436m). We have made changes to the methodology ",,224,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p229__inventory__0939,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"consisting of building blocks 1, 2 and 3) and the contractual service margin (building block 4). For detailed explanations of the building blocks and their measurement, please refer to > Overarching accounting policies > Insurance contracts",,229,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p230__inventory__0940,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"ones used at initial recognition of the liability for incurred claims are presented in “Other comprehensive income”. When applying the PAA, we do not make use of the option to refrain from discounting under certain circumstances. The date o",,230,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p247__inventory__0941,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Derived data,推导数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,be moderate upward movement on the equity markets and a stable interest-rate level. Growth rates after the detailed planning phase 10% 10% 10% Discount rates 103% 102% 109% The calculation of these values in use is based on distributa,,247,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p254__inventory__0942,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"ially recognised in the financial year and measured using the GMM, broke down as follows: Reinsurance contracts held recognised in the reporting period for the first time 2024 €m Reinsurance contracts held (written) Reinsurance contracts he",,254,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p295__inventory__0943,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,ng amounts: Insurance contracts issued recognised in the reporting period for the first time – Life and health reinsurance segment 2024 Insurance contracts issued (written) Insurance contracts issued (acquired) Total €m Non-onerous Onerous ,,295,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p296__inventory__0944,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,Consolidated financial statements 294 Notes to the consolidated financial statements Munich Re Group Annual Report 2024 Prev. year Insurance contracts issued (written) Insurance contracts issued (acquired) Total €m Non-onerous Onerous Non-o,,296,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p297__inventory__0945,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,riable fee approach: Insurance contracts issued recognised in the reporting period for the first time – ERGO International segment 2024 Insurance contracts issued (written) Insurance contracts issued (acquired) Total €m Non-onerous Onerous ,,297,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p324__inventory__0946,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"input. For that reason, the effects shown here on the fair values calculated may differ from the actual changes in fair value. It should also be noted that the disclosures are neither a prediction nor an indication of future changes in fair",,324,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p332__inventory__0947,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Derived data,推导数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"creditworthiness (such as subordination, guarantees or collateralisation), these are also taken into consideration. We use historical capital market data to determine the associated migration and default probabilities. Correlation effects b",,332,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p338__inventory__0948,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Derived data,推导数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"ject to stringent requirements for the availability of liquidity. The management of liquidity risks is founded on a holistic risk strategy, on the basis of which the Board of Management defines tolerances. Minimum liquidity requirements for",,338,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p349__inventory__0949,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"complexity of the losses incurred. On 3 February 2025, Munich Reinsurance Company took over the entire life and health insurance business of the Canadian branch of a US-based insurance company via its Canadian branch by acceding to a reinsu",,349,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p361__inventory__0950,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,measuring the liability for remaining coverage. IFRS 17 requires an entity-specific estimate of all future cash flows. Entities shall incorporate all information available without undue cost or effort. The estimates shall be updated at each,,361,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p362__inventory__0951,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"flows is subject to considerable judgement. Future cash flows are projected using actuarial models, considering past experience and assumptions about future developments, including social, economic or technological factors. Expected future ",,362,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p363__inventory__0952,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,,,,,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,processes in order to check the complete and correct capture and determination of future cash flows as well as the derivation of the discount rates and the risk adjustment for non-financial risk in accordance with the relevant requirements ,,363,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p61__scope_3__0953,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"de a common framework for sustainability reporting in the EU – the structure and scope of our report have changed, particularly with regard to the reporting of metrics. Beyond the ESRS disclosure requirements, this report contains supplemen",,61,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p61__scope_3__0954,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"de a common framework for sustainability reporting in the EU – the structure and scope of our report have changed, particularly with regard to the reporting of metrics. Beyond the ESRS disclosure requirements, this report contains supplemen",,61,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p92__scope_1__0955,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 1,范围1,Direct emissions,直接排放,6,Category 6,类别6 商务差旅,Business travel,商务差旅,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"of new oil and gas fields, midstream oil infrastructure or oil-fired power plants5 Oil and gas −5% emissions12 Total Net-zero emissions by 205013 Own operations – GHG emissions from business operations Target14 Target15 Reduction in GHG emi",,92,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p92__scope_1__0956,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 1,范围1,Direct emissions,直接排放,6,Category 6,类别6 商务差旅,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"of new oil and gas fields, midstream oil infrastructure or oil-fired power plants5 Oil and gas −5% emissions12 Total Net-zero emissions by 205013 Own operations – GHG emissions from business operations Target14 Target15 Reduction in GHG emi",,92,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p97__scope_1__0957,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 1,范围1,Direct emissions,直接排放,,,,,,,,Report disclosure,报告披露,Life-cycle assessment,生命周期评价,,,Explicit mention,原文明确提及,"ional) oil and gas production, the target refers directly to our self-calculated GHG emissions from our clients’ insured oil and gas production that are associated with our property insurance business. We calculate the figure by first deter",,97,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p99__scope_3__0958,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"ructure projects in which it invests directly, as well as through investments in companies that generate high levels of GHG emissions in the short, medium and long term. In addition to sector- based identification and the materiality assess",,99,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p99__scope_3__0959,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 3,范围3,Other indirect emissions,其他间接排放,1,Category 1,类别1 购买的商品和服务,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"ructure projects in which it invests directly, as well as through investments in companies that generate high levels of GHG emissions in the short, medium and long term. In addition to sector- based identification and the materiality assess",,99,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p99__scope_3__0960,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"ructure projects in which it invests directly, as well as through investments in companies that generate high levels of GHG emissions in the short, medium and long term. In addition to sector- based identification and the materiality assess",,99,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p101__scope_1__0961,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 1,范围1,Direct emissions,直接排放,15,Category 15,类别15 投资,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"r net-zero target by 2050. In that context, we have committed to divesting from thermal coal by 2040. As part of our Munich Re Group Ambition 2025, we have set ourselves the target for our investments of reducing, as an intermediate step un",,101,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p103__scope_3__0962,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,get by 2050. Green bonds issued 31122024 Prev. year Change % Nominal volumes of green bonds issued in €m 2 250 2 250 00 Nominal volumes of green bonds issued in US$ m 1 250 1 250 00 GHG gross emissions in Category 15 “Investments” const,,103,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p103__scope_3__0963,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 3,范围3,Other indirect emissions,其他间接排放,1,Category 1,类别1 购买的商品和服务,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,get by 2050. Green bonds issued 31122024 Prev. year Change % Nominal volumes of green bonds issued in €m 2 250 2 250 00 Nominal volumes of green bonds issued in US$ m 1 250 1 250 00 GHG gross emissions in Category 15 “Investments” const,,103,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p103__scope_3__0964,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,get by 2050. Green bonds issued 31122024 Prev. year Change % Nominal volumes of green bonds issued in €m 2 250 2 250 00 Nominal volumes of green bonds issued in US$ m 1 250 1 250 00 GHG gross emissions in Category 15 “Investments” const,,103,seed_batch_05,medium
batch_05,batch_05__r215_munichregroup__20240__annualreport__p104__scope_1__0965,r215_munichregroup__20240__annualreport,r215_munichregroup,慕尼黑再保险集团,MUNICH RE GROUP,215,r215_munichregroup,company,Scope 1,范围1,Direct emissions,直接排放,,,,,,,,Report disclosure,报告披露,,,Operational control,运营控制边界,Explicit mention,原文明确提及,"ions without operational control. As a rule, only GHG emissions from investments where we do not exercise any operational control fall within Category 15 “Investments”. If we have operational control of a company or an asset, we report the ",,104,seed_batch_05,medium
