queue_id,priority_rank,company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,report_id,report_title,inventory_year,scope3_category_code,scope3_category_en,current_screening_status,current_reported_value_mtco2e,current_evidence_page,missing_or_conflict_type,relevance_basis_en,quantitative_share_percent,source_layer,source_file,review_decision,corrected_value_mtco2e,corrected_status,corrected_evidence_page,reviewer_note,confidence_level
scope3_screen_01531,1531,r103_huaweiinvestmentandholding,103,HUAWEI INVESTMENT & HOLDING,华为投资控股有限公司,C,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01532,1532,r103_huaweiinvestmentandholding,103,HUAWEI INVESTMENT & HOLDING,华为投资控股有限公司,C,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01533,1533,r103_huaweiinvestmentandholding,103,HUAWEI INVESTMENT & HOLDING,华为投资控股有限公司,C,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01534,1534,r103_huaweiinvestmentandholding,103,HUAWEI INVESTMENT & HOLDING,华为投资控股有限公司,C,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01535,1535,r103_huaweiinvestmentandholding,103,HUAWEI INVESTMENT & HOLDING,华为投资控股有限公司,C,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01536,1536,r103_huaweiinvestmentandholding,103,HUAWEI INVESTMENT & HOLDING,华为投资控股有限公司,C,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01537,1537,r103_huaweiinvestmentandholding,103,HUAWEI INVESTMENT & HOLDING,华为投资控股有限公司,C,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01538,1538,r103_huaweiinvestmentandholding,103,HUAWEI INVESTMENT & HOLDING,华为投资控股有限公司,C,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01539,1539,r103_huaweiinvestmentandholding,103,HUAWEI INVESTMENT & HOLDING,华为投资控股有限公司,C,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01540,1540,r103_huaweiinvestmentandholding,103,HUAWEI INVESTMENT & HOLDING,华为投资控股有限公司,C,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01541,1541,r103_huaweiinvestmentandholding,103,HUAWEI INVESTMENT & HOLDING,华为投资控股有限公司,C,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01542,1542,r103_huaweiinvestmentandholding,103,HUAWEI INVESTMENT & HOLDING,华为投资控股有限公司,C,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01543,1543,r103_huaweiinvestmentandholding,103,HUAWEI INVESTMENT & HOLDING,华为投资控股有限公司,C,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01544,1544,r103_huaweiinvestmentandholding,103,HUAWEI INVESTMENT & HOLDING,华为投资控股有限公司,C,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01545,1545,r103_huaweiinvestmentandholding,103,HUAWEI INVESTMENT & HOLDING,华为投资控股有限公司,C,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01546,1546,r104_sociétégénérale,104,SOCIÉTÉ GÉNÉRALE,法国兴业银行,J,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01547,1547,r104_sociétégénérale,104,SOCIÉTÉ GÉNÉRALE,法国兴业银行,J,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01548,1548,r104_sociétégénérale,104,SOCIÉTÉ GÉNÉRALE,法国兴业银行,J,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01549,1549,r104_sociétégénérale,104,SOCIÉTÉ GÉNÉRALE,法国兴业银行,J,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01550,1550,r104_sociétégénérale,104,SOCIÉTÉ GÉNÉRALE,法国兴业银行,J,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01551,1551,r104_sociétégénérale,104,SOCIÉTÉ GÉNÉRALE,法国兴业银行,J,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01552,1552,r104_sociétégénérale,104,SOCIÉTÉ GÉNÉRALE,法国兴业银行,J,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01553,1553,r104_sociétégénérale,104,SOCIÉTÉ GÉNÉRALE,法国兴业银行,J,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01554,1554,r104_sociétégénérale,104,SOCIÉTÉ GÉNÉRALE,法国兴业银行,J,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01555,1555,r104_sociétégénérale,104,SOCIÉTÉ GÉNÉRALE,法国兴业银行,J,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01556,1556,r104_sociétégénérale,104,SOCIÉTÉ GÉNÉRALE,法国兴业银行,J,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01557,1557,r104_sociétégénérale,104,SOCIÉTÉ GÉNÉRALE,法国兴业银行,J,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01558,1558,r104_sociétégénérale,104,SOCIÉTÉ GÉNÉRALE,法国兴业银行,J,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01559,1559,r104_sociétégénérale,104,SOCIÉTÉ GÉNÉRALE,法国兴业银行,J,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01560,1560,r104_sociétégénérale,104,SOCIÉTÉ GÉNÉRALE,法国兴业银行,J,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01561,1561,r105_boschgroup,105,BOSCH GROUP,博世集团,C,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01562,1562,r105_boschgroup,105,BOSCH GROUP,博世集团,C,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01563,1563,r105_boschgroup,105,BOSCH GROUP,博世集团,C,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01564,1564,r105_boschgroup,105,BOSCH GROUP,博世集团,C,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01565,1565,r105_boschgroup,105,BOSCH GROUP,博世集团,C,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01566,1566,r105_boschgroup,105,BOSCH GROUP,博世集团,C,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01567,1567,r105_boschgroup,105,BOSCH GROUP,博世集团,C,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01568,1568,r105_boschgroup,105,BOSCH GROUP,博世集团,C,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01569,1569,r105_boschgroup,105,BOSCH GROUP,博世集团,C,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01570,1570,r105_boschgroup,105,BOSCH GROUP,博世集团,C,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01571,1571,r105_boschgroup,105,BOSCH GROUP,博世集团,C,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01572,1572,r105_boschgroup,105,BOSCH GROUP,博世集团,C,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01573,1573,r105_boschgroup,105,BOSCH GROUP,博世集团,C,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01574,1574,r105_boschgroup,105,BOSCH GROUP,博世集团,C,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01575,1575,r105_boschgroup,105,BOSCH GROUP,博世集团,C,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01576,1576,r106_cofco,106,COFCO,中粮集团有限公司,L,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01577,1577,r106_cofco,106,COFCO,中粮集团有限公司,L,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01578,1578,r106_cofco,106,COFCO,中粮集团有限公司,L,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01579,1579,r106_cofco,106,COFCO,中粮集团有限公司,L,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01580,1580,r106_cofco,106,COFCO,中粮集团有限公司,L,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01581,1581,r106_cofco,106,COFCO,中粮集团有限公司,L,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01582,1582,r106_cofco,106,COFCO,中粮集团有限公司,L,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01583,1583,r106_cofco,106,COFCO,中粮集团有限公司,L,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01584,1584,r106_cofco,106,COFCO,中粮集团有限公司,L,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01585,1585,r106_cofco,106,COFCO,中粮集团有限公司,L,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01586,1586,r106_cofco,106,COFCO,中粮集团有限公司,L,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01587,1587,r106_cofco,106,COFCO,中粮集团有限公司,L,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01588,1588,r106_cofco,106,COFCO,中粮集团有限公司,L,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01589,1589,r106_cofco,106,COFCO,中粮集团有限公司,L,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01590,1590,r106_cofco,106,COFCO,中粮集团有限公司,L,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01591,1591,r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01592,1592,r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01593,1593,r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01594,1594,r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01595,1595,r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01596,1596,r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01597,1597,r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01598,1598,r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01599,1599,r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01600,1600,r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01601,1601,r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01602,1602,r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01603,1603,r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01604,1604,r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01605,1605,r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01606,1606,r108_powerchina,108,POWERCHINA,中国电力建设集团有限公司,E,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01607,1607,r108_powerchina,108,POWERCHINA,中国电力建设集团有限公司,E,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01608,1608,r108_powerchina,108,POWERCHINA,中国电力建设集团有限公司,E,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01609,1609,r108_powerchina,108,POWERCHINA,中国电力建设集团有限公司,E,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01610,1610,r108_powerchina,108,POWERCHINA,中国电力建设集团有限公司,E,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01611,1611,r108_powerchina,108,POWERCHINA,中国电力建设集团有限公司,E,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01612,1612,r108_powerchina,108,POWERCHINA,中国电力建设集团有限公司,E,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01613,1613,r108_powerchina,108,POWERCHINA,中国电力建设集团有限公司,E,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01614,1614,r108_powerchina,108,POWERCHINA,中国电力建设集团有限公司,E,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01615,1615,r108_powerchina,108,POWERCHINA,中国电力建设集团有限公司,E,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_01616,1616,r108_powerchina,108,POWERCHINA,中国电力建设集团有限公司,E,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
