evidence_page,relation,source,target
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0255,activity::Value-chain activities
11,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_2__0256
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_2__0256,scope::Scope 2
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_2__0256,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_2__0256,activity::Value-chain activities
11,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0257
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0257,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0257,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0257,activity::Value-chain activities
12,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p12__scope_1__0258
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p12__scope_1__0258,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p12__scope_1__0258,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p12__scope_1__0258,calc_method::Market-based
12,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p12__scope_2__0259
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p12__scope_2__0259,scope::Scope 2
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p12__scope_2__0259,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p12__scope_2__0259,calc_method::Market-based
14,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p14__scope_1__0260
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p14__scope_1__0260,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p14__scope_1__0260,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p14__scope_1__0260,activity::Mobile emission source
22,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p22__inventory__0261
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p22__inventory__0261,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p22__inventory__0261,activity::Fugitive emissions
26,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0262
,for_scope,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0262,scope::Scope 1
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0262,data_source::Derived data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0262,assurance::Assurance
26,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0263
,for_scope,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0263,scope::Scope 1
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0263,data_source::Derived data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0263,assurance::Assurance
,has_activity_category,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0263,activity::Stationary emission source
26,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0264
,for_scope,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0264,scope::Scope 1
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0264,data_source::Derived data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0264,assurance::Assurance
,has_activity_category,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0264,activity::Mobile emission source
30,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p30__inventory__0265
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p30__inventory__0265,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p30__inventory__0265,activity::Process emissions
3,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p3__inventory__0266
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p3__inventory__0266,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p3__inventory__0266,assurance::Report disclosure
3,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p3__inventory__0267
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p3__inventory__0267,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p3__inventory__0267,assurance::Report disclosure
,has_scope3_category,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p3__inventory__0267,scope3::15.0
4,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p4__inventory__0268
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p4__inventory__0268,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p4__inventory__0268,assurance::Report disclosure
8,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p8__inventory__0269
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p8__inventory__0269,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p8__inventory__0269,assurance::Report disclosure
8,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p8__inventory__0270
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p8__inventory__0270,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p8__inventory__0270,assurance::Report disclosure
,has_scope3_category,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p8__inventory__0270,scope3::15.0
10,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p10__inventory__0271
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p10__inventory__0271,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p10__inventory__0271,assurance::Report disclosure
11,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p11__inventory__0272
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p11__inventory__0272,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p11__inventory__0272,assurance::Report disclosure
12,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p12__inventory__0273
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p12__inventory__0273,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p12__inventory__0273,assurance::Report disclosure
14,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p14__inventory__0274
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p14__inventory__0274,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p14__inventory__0274,assurance::Verification
15,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p15__inventory__0275
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p15__inventory__0275,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p15__inventory__0275,assurance::Report disclosure
22,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p22__inventory__0276
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p22__inventory__0276,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p22__inventory__0276,assurance::Report disclosure
23,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p23__inventory__0277
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p23__inventory__0277,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p23__inventory__0277,assurance::Report disclosure
23,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p23__inventory__0278
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p23__inventory__0278,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p23__inventory__0278,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p23__inventory__0278,activity::Process emissions
26,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0279
,for_scope,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0279,scope::Scope 1
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0279,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0279,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0279,calc_method::Location-based
56,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p56__inventory__0280
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p56__inventory__0280,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p56__inventory__0280,assurance::Validation
64,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p64__inventory__0281
,has_data_source_type,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p64__inventory__0281,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p64__inventory__0281,assurance::Report disclosure
21,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p21__scope_1__0282
,for_scope,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p21__scope_1__0282,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p21__scope_1__0282,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p21__scope_1__0282,calc_method::Location-based
26,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0283
,for_scope,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0283,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0283,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_1__0283,calc_method::Market-based
26,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_2__0284
,for_scope,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_2__0284,scope::Scope 2
,has_assurance_stage,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_2__0284,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p26__scope_2__0284,calc_method::Market-based
52,documents_methodology,report::r045_citigroup__20240__sustainabilityreport,methodology::batch_02__r045_citigroup__20240__sustainabilityreport__p52__scope_1__0285
