evidence_page,relation,source,target
211,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p211__inventory__0956
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p211__inventory__0956,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p211__inventory__0956,assurance::Report disclosure
211,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p211__inventory__0957
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p211__inventory__0957,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p211__inventory__0957,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p211__inventory__0957,scope3::15.0
212,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p212__inventory__0958
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p212__inventory__0958,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p212__inventory__0958,assurance::Report disclosure
215,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p215__inventory__0959
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p215__inventory__0959,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p215__inventory__0959,assurance::Report disclosure
233,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p233__inventory__0960
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p233__inventory__0960,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p233__inventory__0960,assurance::Report disclosure
38,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_1__0961
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_1__0961,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_1__0961,assurance::Report disclosure
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_1__0961,calc_method::Market-based
38,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_2__0962
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_2__0962,scope::Scope 2
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_2__0962,assurance::Report disclosure
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_2__0962,calc_method::Market-based
38,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_3__0963
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_3__0963,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_3__0963,assurance::Report disclosure
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_3__0963,calc_method::Market-based
55,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_1__0964
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_1__0964,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_1__0964,assurance::Report disclosure
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_1__0964,calc_method::Market-based
55,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0965
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0965,scope::Scope 2
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0965,assurance::Report disclosure
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0965,calc_method::Market-based
68,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p68__scope_1__0966
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p68__scope_1__0966,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p68__scope_1__0966,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p68__scope_1__0966,activity::Value-chain activities
68,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p68__scope_3__0967
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p68__scope_3__0967,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p68__scope_3__0967,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p68__scope_3__0967,activity::Value-chain activities
11,documents_methodology,report::r311_plainsgpholdings公司__20230__sustainabilityreport,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p11__inventory__0968
,has_data_source_type,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p11__inventory__0968,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p11__inventory__0968,assurance::Verification
15,documents_methodology,report::r311_plainsgpholdings公司__20230__sustainabilityreport,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p15__inventory__0969
,has_data_source_type,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p15__inventory__0969,data_source::Secondary data
,has_assurance_stage,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p15__inventory__0969,assurance::Report disclosure
15,documents_methodology,report::r311_plainsgpholdings公司__20230__sustainabilityreport,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p15__inventory__0970
,has_data_source_type,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p15__inventory__0970,data_source::Secondary data
,has_assurance_stage,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p15__inventory__0970,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p15__inventory__0970,activity::Mobile emission source
21,documents_methodology,report::r311_plainsgpholdings公司__20230__sustainabilityreport,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p21__inventory__0971
,has_data_source_type,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p21__inventory__0971,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p21__inventory__0971,assurance::Assurance
11,documents_methodology,report::r311_plainsgpholdings公司__20230__sustainabilityreport,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p11__scope_1__0972
,for_scope,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p11__scope_1__0972,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p11__scope_1__0972,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p11__scope_1__0972,activity::Fugitive emissions
11,documents_methodology,report::r311_plainsgpholdings公司__20230__sustainabilityreport,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p11__scope_2__0973
,for_scope,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p11__scope_2__0973,scope::Scope 2
,has_assurance_stage,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p11__scope_2__0973,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r311_plainsgpholdings公司__20230__sustainabilityreport__p11__scope_2__0973,activity::Fugitive emissions
7,documents_methodology,report::r313_exor集团__20230__sustainabilityreport,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p7__inventory__0974
,has_data_source_type,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p7__inventory__0974,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p7__inventory__0974,assurance::Report disclosure
13,documents_methodology,report::r313_exor集团__20230__sustainabilityreport,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p13__scope_3__0975
,for_scope,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p13__scope_3__0975,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p13__scope_3__0975,assurance::Verification
,has_activity_category,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p13__scope_3__0975,activity::Value-chain activities
44,documents_methodology,report::r313_exor集团__20230__sustainabilityreport,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p44__inventory__0976
,has_data_source_type,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p44__inventory__0976,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p44__inventory__0976,assurance::Report disclosure
46,documents_methodology,report::r313_exor集团__20230__sustainabilityreport,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p46__inventory__0977
,has_data_source_type,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p46__inventory__0977,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p46__inventory__0977,assurance::Report disclosure
47,documents_methodology,report::r313_exor集团__20230__sustainabilityreport,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p47__scope_3__0978
,for_scope,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p47__scope_3__0978,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p47__scope_3__0978,assurance::Verification
,has_activity_category,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p47__scope_3__0978,activity::Value-chain activities
13,documents_methodology,report::r313_exor集团__20230__sustainabilityreport,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p13__scope_1__0979
,for_scope,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p13__scope_1__0979,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p13__scope_1__0979,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p13__scope_1__0979,activity::Value-chain activities
13,documents_methodology,report::r313_exor集团__20230__sustainabilityreport,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p13__scope_3__0980
,for_scope,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p13__scope_3__0980,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p13__scope_3__0980,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p13__scope_3__0980,activity::Value-chain activities
50,documents_methodology,report::r313_exor集团__20230__sustainabilityreport,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p50__scope_1__0981
,for_scope,methodology::batch_07__r313_exor集团__20230__sustainabilityreport__p50__scope_1__0981,scope::Scope 1
